"age","gender","income","education_level","household_size","employment_status","region","urbanicity","marital_status","n_children","children_flag","housing_tenure","home_type","years_at_address","car_ownership","commute_mode","commute_minutes","spend_30d","web_visits","avg_time_on_site","pages_viewed","device_type","ad_clicks","email_opens","social_media_engagement","search_channel","purchase_amount","pet_ownership","time_visit"
34,"Male",316991,"HighSchool",1,"Unemployed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",13,1,"Car",35,479,2,5.9,1,"Tablet",1,3,4.2,"Direct",224,NA,NA
36,"Female",652738,"PhD",2,"Employed","R14","Rural","Cohabiting",2,1,"Owner","House",8,1,"Car",46,1797,9,8.2,3,"Mobile",0,5,5.6,"Paid",778,NA,NA
28,"Male",160946,"HighSchool",2,"Student","R02","Urban","Divorced",2,1,"Owner","Apartment",10,1,"Bike",30,567,7,6.2,0,"Mobile",0,6,1.3,"Organic",178,NA,NA
29,"Male",250021,"PhD",2,"Unemployed","R04","Urban","Single",1,1,"Renter","House",4,0,"Public",29,0,3,7.9,4,"Mobile",0,3,2.5,"Paid",79,NA,NA
47,"Male",419870,"Bachelor",3,"Employed","R02","Urban","Cohabiting",2,1,"Owner","Townhouse",12,0,"Car",29,797,5,7.7,10,"Mobile",0,1,4.9,"Paid",324,NA,NA
43,"Female",300153,"Master",5,"Unemployed","R09","Suburban","Married",2,1,"Owner","House",8,1,"Car",24,469,3,9.8,2,"Desktop",0,6,3.8,"Organic",483,NA,NA
29,"Female",405072,"Bachelor",4,"Employed","R01","Urban","Single",2,1,"Renter","Apartment",8,1,"Remote",0,902,8,10.3,5,"Tablet",0,3,3.8,"Organic",469,"None",NA
29,"Female",232801,"HighSchool",2,"Student","R01","Urban","Cohabiting",2,1,"Owner","Apartment",3,1,"Public",16,0,9,9.1,2,"Desktop",0,7,3.5,"Direct",430,"Bird",NA
51,"Male",285976,"HighSchool",6,"Employed","R04","Urban","Married",2,1,"Owner","Apartment",11,1,"Car",27,662,4,6.6,7,"Desktop",0,7,3.4,"Paid",0,NA,NA
53,"Female",271376,"HighSchool",4,"Employed","R07","Suburban","Married",1,1,"Other","Apartment",11,0,"Car",41,0,3,7.2,2,"Desktop",0,3,2.2,"Direct",111,NA,NA
29,"Male",172452,"Bachelor",1,"SelfEmployed","R02","Urban","Single",1,1,"Renter","Apartment",10,0,"Public",29,212,6,9.9,6,"Desktop",0,6,3.6,"Organic",731,NA,NA
26,"Female",555528,"Bachelor",1,"Unemployed","R04","Urban","Cohabiting",0,0,"Owner","House",8,1,"Public",54,0,5,6.6,2,"Mobile",0,4,4,"Direct",0,NA,NA
62,"Female",334173,"Master",2,"Employed","R01","Urban","Married",2,1,"Owner","Apartment",17,0,"Public",7,603,8,12.3,9,"Desktop",0,4,3.8,"Referral",240,NA,NA
37,"Female",331451,"PhD",4,"Employed","R13","Rural","Married",1,1,"Owner","House",5,1,"Car",36,511,7,13.9,4,"Desktop",1,1,2.8,"Direct",202,NA,NA
36,"Male",828134,"Bachelor",4,"Employed","R01","Urban","Single",1,1,"Owner","Apartment",8,1,"Car",31,0,2,6.4,3,"Desktop",0,3,3.4,"Organic",150,"Dog",NA
36,"Female",649697,"Master",3,"Unemployed","R03","Urban","Single",1,1,"Renter","House",9,1,"Car",20,1284,4,11.6,7,"Mobile",0,5,3.3,"Organic",214,NA,NA
48,"Male",307269,"HighSchool",1,"Employed","R02","Urban","Married",1,1,"Owner","House",9,0,"Car",32,468,5,6.9,2,"Tablet",1,8,4.8,"Organic",288,NA,NA
34,"Female",730145,"HighSchool",1,"Unemployed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",5,0,"Walk",29,683,5,10.3,1,"Mobile",1,5,4.3,"Direct",321,NA,NA
48,"Male",365334,"Master",3,"Employed","R03","Urban","Cohabiting",1,1,"Owner","House",12,1,"Car",24,1020,3,6.5,3,"Desktop",0,3,2.3,"Organic",240,NA,NA
33,"Female",354980,"Master",3,"Employed","R01","Urban","Cohabiting",0,0,"Owner","Apartment",6,1,"Car",16,395,7,8.1,4,"Mobile",0,5,3.6,"Organic",0,NA,NA
39,"Male",493140,"Bachelor",1,"Employed","R04","Urban","Cohabiting",2,1,"Owner","Apartment",9,1,"Public",36,1294,7,14.6,9,"Tablet",0,5,2.6,"Organic",348,NA,NA
28,"Female",486158,"Bachelor",5,"Student","R08","Suburban","Cohabiting",1,1,"Renter","House",6,0,"Car",48,957,6,24.7,8,"Mobile",0,6,4.4,"Organic",334,NA,633.3
36,"Male",424154,"Bachelor",4,"Student","R02","Urban","Divorced",1,1,"Renter","Apartment",7,1,"Bike",16,1493,6,4.4,1,"Desktop",0,2,3.2,"Referral",173,NA,NA
46,"Male",391762,"PhD",3,"Employed","R05","Suburban","Married",1,1,"Owner","House",10,1,"Car",46,1090,10,6.4,5,"Desktop",0,8,5.1,"Organic",0,NA,NA
34,"Male",560741,"Master",4,"Student","R03","Urban","Single",2,1,"Renter","Other",7,1,"Car",31,0,1,7.4,3,"Desktop",1,3,2,"Paid",170,NA,NA
NA,"Female",777467,NA,2,"Employed","R03","Urban","Married",3,1,"Owner","Apartment",5,1,"Car",36,2119,9,7,3,"Mobile",1,4,4.1,NA,300,NA,NA
64,"Male",362352,"HighSchool",2,"Retired","R04","Urban","Cohabiting",0,0,"Owner","Apartment",15,1,"Car",36,390,3,8.7,7,"Mobile",0,5,3.3,"Organic",876,NA,1385.4
43,"Male",999962,"Bachelor",2,"Employed","R03","Urban","Cohabiting",2,1,"Owner","Apartment",13,1,"Public",24,1727,3,6.3,3,"Desktop",0,2,2,"Paid",543,NA,NA
33,"Female",284291,"Other",4,"SelfEmployed","R01","Urban","Married",1,1,"Owner","Townhouse",10,1,"Car",32,373,4,5.8,4,"Desktop",0,5,1.4,"Organic",341,NA,NA
36,"Female",1352959,"Master",4,"Retired","R02","Urban","Single",1,1,"Owner","House",9,1,"Public",30,797,6,10.4,7,"Desktop",0,1,2,"Direct",0,NA,NA
32,"Male",706560,"Master",4,"Unemployed","R03","Urban","Cohabiting",1,1,"Owner","Apartment",7,1,"Car",14,858,7,3.8,2,"Mobile",0,1,0.2,"Paid",257,NA,NA
57,"Male",368857,"HighSchool",2,"Employed","R02","Urban","Married",2,1,"Renter","Apartment",11,1,"Car",31,438,6,13.9,6,"Mobile",1,9,2.7,"Paid",282,NA,NA
18,"Male",139790,NA,3,"Employed","R11","Suburban",NA,2,1,"Renter","Townhouse",0,1,"Car",22,0,5,5.6,4,"Desktop",1,3,3,NA,383,NA,NA
36,"Female",361521,"Bachelor",4,"Employed","R08","Suburban","Cohabiting",1,1,"Owner","Apartment",10,1,"Car",43,1028,NA,5.2,4,"Mobile",0,1,2.7,NA,0,NA,NA
36,"Male",371693,"Other",4,"Employed","R14","Rural","Married",1,1,"Owner","House",13,1,"Car",36,0,5,8.2,7,"Mobile",0,5,3.5,"Direct",186,NA,NA
37,"Male",996223,"Master",2,"Student","R09","Suburban","Cohabiting",0,0,"Owner","Townhouse",9,1,"Car",34,844,9,6.7,3,"Desktop",0,2,4,"Organic",160,NA,NA
25,"Female",553453,"HighSchool",1,"Employed","R19","Rural","Cohabiting",1,1,"Owner","House",7,1,"Car",42,995,5,7.3,8,"Mobile",0,6,3.7,"Paid",244,NA,528.4
37,"Female",165279,"HighSchool",1,"Student","R01","Urban","Single",2,1,"Renter","Townhouse",0,1,"Walk",33,0,2,8.5,2,"Mobile",0,5,2.8,"Organic",171,NA,NA
36,"Male",522814,NA,NA,"Employed","R01","Urban",NA,3,1,"Owner","Other",7,1,"Walk",41,782,4,5.3,4,"Mobile",0,8,3.5,NA,416,NA,NA
46,"Male",267924,"Master",3,"Employed","R01","Urban","Cohabiting",2,1,"Owner","House",12,0,"Public",7,362,5,12.4,7,"Mobile",0,4,2.1,"Referral",181,"Bird",NA
NA,"Female",176577,NA,3,"Employed","R02","Urban","Cohabiting",3,1,"Owner","Apartment",11,0,"Walk",33,523,3,6.7,4,"Mobile",1,3,3.5,NA,0,NA,NA
45,"Male",745994,"Bachelor",5,"Employed","R05","Suburban","Cohabiting",3,1,"Owner","House",6,1,"Car",8,1872,9,10.9,1,"Mobile",1,5,4.2,"Paid",258,"Fish",1063.1
28,"Male",626523,"HighSchool",5,"Employed","R18","Rural","Cohabiting",0,0,"Renter","Apartment",8,1,"Car",35,499,5,5.7,1,"Mobile",0,3,0.8,"Direct",13,"Fish",NA
34,"Male",361129,"Bachelor",4,"SelfEmployed","R01","Urban","Cohabiting",1,1,"Owner","Other",9,1,"Public",22,0,4,NA,2,"Desktop",0,2,0.3,"Paid",0,NA,NA
37,"Male",992133,"Master",3,"Employed","R01","Urban","Cohabiting",2,1,"Renter","House",9,1,"Remote",0,2115,2,NA,8,"Desktop",0,3,2.3,"Organic",348,NA,NA
37,"Female",378999,"Bachelor",1,"Employed","R02","Urban","Cohabiting",1,1,"Owner","Apartment",7,0,"Public",25,881,NA,4.6,0,"Mobile",0,3,2.3,NA,0,NA,NA
30,"Female",178089,"Master",5,"Retired","R01","Urban","Cohabiting",1,1,"Owner","Apartment",8,0,"Public",33,0,4,12.3,3,"Desktop",0,10,4.7,"Direct",254,NA,NA
48,"Male",742684,"Master",1,"Unemployed","R04","Urban","Married",2,1,"Owner","Apartment",10,1,"Remote",0,521,7,10.3,7,"Mobile",1,3,3.8,"Direct",626,NA,NA
NA,"Male",310442,NA,4,"Employed","R04","Urban","Married",2,1,"Owner","Apartment",7,1,"Car",25,910,NA,22,9,"Desktop",0,2,3.9,NA,237,NA,717.6
25,"Male",485301,"Bachelor",4,"SelfEmployed","R05","Suburban","Cohabiting",2,1,"Owner","Other",7,1,"Remote",0,351,8,13.5,5,"Desktop",1,4,3.3,"Paid",391,NA,NA
38,"Male",270823,"HighSchool",1,"Unemployed","R03","Urban","Cohabiting",1,1,"Owner","Apartment",8,1,"Public",31,309,4,8.2,4,"Mobile",0,6,2.6,"Organic",256,NA,NA
41,"Female",219597,"HighSchool",5,"Retired","R04","Urban","Married",1,1,"Renter","Apartment",11,1,"Bike",35,984,4,3.9,0,"Mobile",0,4,0.4,"Paid",0,NA,NA
43,"Female",573659,"HighSchool",2,"Student","R10","Suburban","Cohabiting",1,1,"Owner","House",8,1,"Car",31,1113,7,10.1,3,"Mobile",0,5,3.7,"Organic",0,NA,NA
28,"Female",274505,"HighSchool",3,"Employed","R03","Urban","Cohabiting",1,1,"Renter","House",9,1,"Car",40,0,8,9.4,2,"Mobile",0,5,4,"Organic",228,NA,NA
33,"Female",334081,"HighSchool",5,"Unemployed","R02","Urban","Single",1,1,"Renter","Apartment",0,1,"Bike",7,376,5,NA,2,"Desktop",0,1,2,"Organic",286,NA,NA
26,"Female",670144,"Bachelor",2,"Employed","R05","Suburban","Cohabiting",1,1,"Owner","House",8,0,"Bike",18,1526,1,NA,0,"Mobile",1,3,2,"Direct",317,NA,574.3
42,"Male",109940,"Master",5,"Employed","R01","Urban","Married",2,1,"Renter","Apartment",3,1,"Car",37,965,5,10.5,2,"Mobile",0,4,1.9,"Organic",248,NA,NA
38,"Male",268749,"HighSchool",6,"Student","R11","Suburban","Cohabiting",2,1,"Owner","Other",5,1,"Bike",51,0,7,4.2,4,"Mobile",1,2,3.8,"Organic",232,NA,NA
NA,"Male",1043678,NA,2,"Employed","R10","Suburban","Married",2,1,"Owner","House",12,1,"Car",34,1301,3,10.9,8,"Mobile",0,3,3.8,NA,268,NA,NA
40,"Male",448669,"HighSchool",3,"Unemployed","R03","Urban","Married",2,1,"Owner","Apartment",15,1,"Remote",0,502,5,16.3,2,"Mobile",0,3,4.4,"Direct",0,NA,NA
31,"Female",178305,"Bachelor",5,"Retired","R04","Urban","Cohabiting",2,1,"Renter","House",7,0,"Public",39,0,5,NA,9,"Tablet",0,2,3.8,"Paid",378,NA,NA
36,"Male",437934,"Master",1,"Unemployed","R05","Suburban","Married",1,1,"Owner","House",11,1,"Car",22,0,4,NA,5,"Mobile",0,4,3.9,"Organic",336,NA,NA
23,"Female",461402,"HighSchool",6,"SelfEmployed","R01","Urban","Cohabiting",2,1,"Renter","Apartment",5,1,"Car",24,0,3,3.8,1,"Tablet",0,4,2.1,"Direct",99,"Dog",NA
39,"Male",293688,"Master",3,"Retired","R03","Urban","Cohabiting",3,1,"Renter","Apartment",6,1,"Public",21,1425,6,11,5,"Desktop",0,3,5.2,"Organic",0,NA,NA
43,"Male",308682,"Master",3,"Employed","R04","Urban","Cohabiting",2,1,"Renter","Apartment",8,0,"Public",14,458,2,2.6,1,"Mobile",0,2,0.5,"Paid",0,NA,NA
29,"Male",440444,"Master",4,"Employed","R13","Rural","Cohabiting",2,1,"Renter","House",10,1,"Car",47,890,2,9,5,"Mobile",1,6,2.7,"Organic",249,NA,NA
22,"Male",714159,"Bachelor",3,"Employed","R13","Rural","Cohabiting",1,1,"Owner","Townhouse",4,1,"Car",54,1062,5,5.4,5,"Desktop",0,4,4.5,"Organic",0,NA,412.8
25,"Male",283291,"Bachelor",1,"Employed","R14","Rural","Single",1,1,"Renter","Other",4,1,"Car",33,0,2,5.2,6,"Mobile",0,4,4,"Organic",0,NA,NA
27,"Male",667256,"PhD",2,"Student","R09","Suburban","Cohabiting",2,1,"Renter","House",4,1,"Car",46,1175,6,15.4,10,"Desktop",0,6,3.2,"Direct",324,NA,NA
46,"Male",161119,NA,NA,"Unemployed","R01","Urban","Cohabiting",1,1,"Renter","Apartment",7,0,"Public",27,0,6,6.4,2,"Mobile",1,4,3.7,NA,481,NA,NA
35,"Female",1345093,"HighSchool",3,"Student","R01","Urban","Cohabiting",1,1,"Owner","Apartment",8,1,"Public",21,2945,8,4.9,1,"Tablet",0,4,3.6,"Organic",266,NA,840.7
NA,"Male",687695,NA,4,"Employed","R18","Rural","Cohabiting",2,1,"Owner","House",2,1,"Car",43,1076,3,9.2,7,"Tablet",1,3,3.1,NA,0,"Fish",NA
40,"Female",319520,"Master",2,"Employed","R02","Urban","Married",1,1,"Renter","Apartment",10,1,"Car",4,442,3,8.1,3,"Desktop",0,5,3.6,"Direct",119,NA,NA
22,"Male",425077,"Master",2,"Employed","R10","Suburban","Single",2,1,"Renter","Townhouse",4,1,"Car",41,0,5,5.1,4,"Mobile",0,8,2.3,"Paid",456,NA,NA
33,"Female",228458,"Other",2,"Employed","R02","Urban","Married",2,1,"Renter","House",11,0,"Bike",21,566,6,11.2,3,"Desktop",0,0,4.4,"Direct",294,NA,NA
45,"Male",269387,"Bachelor",6,"Employed","R02","Urban","Married",3,1,"Renter","Apartment",12,0,"Public",22,791,4,9.7,4,"Mobile",0,4,3.4,"Paid",292,NA,NA
32,"Male",530003,"Master",5,"Retired","R08","Suburban","Married",2,1,"Owner","Townhouse",13,1,"Car",33,735,6,6.7,2,"Tablet",0,6,2.4,"Organic",83,NA,NA
NA,"Female",144569,NA,NA,"Employed","R01","Urban","Cohabiting",3,1,"Owner","Apartment",14,0,"Bike",13,670,5,11.4,5,"Desktop",0,4,3.8,NA,533,NA,NA
52,"Male",653103,"Bachelor",1,"Student","R05","Suburban","Married",2,1,"Owner","Apartment",11,0,"Public",42,1237,0,4.6,1,"Mobile",1,3,2.4,"Direct",73,NA,NA
27,"Male",712841,"HighSchool",5,"Employed","R04","Urban","Single",1,1,"Owner","Apartment",9,0,"Remote",0,1346,3,7.6,1,"Mobile",0,5,1.9,"Paid",62,NA,606.4
27,"Female",481296,"HighSchool",2,"SelfEmployed","R01","Urban","Single",1,1,"Renter","Apartment",8,0,"Public",22,0,5,17.3,7,"Mobile",1,6,4.7,"Direct",295,NA,NA
29,"Male",291695,"Bachelor",3,"Employed","R18","Rural","Cohabiting",1,1,"Renter","House",11,0,"Car",37,1200,3,3.6,4,"Tablet",0,4,2.5,"Direct",0,NA,NA
39,"Male",637623,"Bachelor",4,"Unemployed","R01","Urban","Single",1,1,"Owner","Other",10,0,"Bike",31,1784,4,2.8,2,"Desktop",0,3,1.1,"Referral",61,NA,NA
42,"Female",402396,"HighSchool",4,"SelfEmployed","R04","Urban","Married",2,1,"Renter","Townhouse",12,1,"Car",28,731,8,26.2,10,"Mobile",0,9,5.2,"Organic",267,NA,NA
46,"Female",1195027,"HighSchool",5,"Employed","R01","Urban","Married",3,1,"Owner","Townhouse",11,1,"Public",13,2396,3,7.7,1,"Mobile",1,3,2.8,"Organic",0,NA,NA
47,"Female",593533,"HighSchool",4,"Employed","R01","Urban","Married",1,1,"Owner","Apartment",8,0,"Public",41,765,1,5,1,"Desktop",0,2,1.2,"Direct",0,NA,NA
44,"Female",1251650,"Bachelor",5,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",7,1,"Car",28,864,5,7.3,1,"Desktop",0,2,1.2,"Direct",180,NA,NA
43,"Female",321831,"Bachelor",4,"Employed","R04","Urban","Cohabiting",1,1,"Renter","Apartment",5,1,"Car",19,525,NA,17.9,11,"Mobile",0,8,5.7,NA,294,NA,1028
36,"Female",848464,"HighSchool",2,"Employed","R01","Urban","Cohabiting",2,1,"Owner","House",12,1,"Public",34,1374,5,4.6,1,"Tablet",0,5,2.6,"Referral",203,NA,NA
29,"Male",766925,"Bachelor",2,"Retired","R01","Urban","Cohabiting",2,1,"Owner","Apartment",9,1,"Public",30,1156,2,5.9,3,"Mobile",0,5,2.2,"Organic",0,NA,NA
30,"Male",638910,"HighSchool",1,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Apartment",7,1,"Car",31,645,3,18.5,11,"Desktop",0,6,3.6,"Paid",351,NA,NA
38,"Male",1192658,"Master",3,"Employed","R01","Urban","Married",1,1,"Owner","House",3,0,"Public",19,2246,3,11.9,9,"Desktop",1,2,1.7,"Referral",518,NA,NA
51,"Female",860332,"Master",3,"Student","R12","Suburban","Married",2,1,"Owner","Apartment",13,1,"Car",55,1117,1,NA,5,"Desktop",1,6,1.6,"Paid",108,NA,NA
51,"Female",824382,"Bachelor",2,"Student","R02","Urban",NA,2,1,"Owner","Townhouse",13,1,"Car",26,1077,3,9.5,4,"Mobile",0,1,1.9,NA,0,NA,NA
23,"Male",959650,"HighSchool",5,"Student","R05","Suburban","Cohabiting",2,1,"Owner","Townhouse",4,1,"Car",27,1137,8,8.9,2,"Desktop",1,5,3.2,"Organic",328,NA,454.8
29,"Male",303309,NA,NA,"Employed","R13","Rural","Single",0,0,"Renter","House",6,1,"Remote",0,155,7,12.8,6,"Mobile",0,4,3.4,NA,271,NA,NA
48,"Female",657161,"Bachelor",2,"Retired","R01","Urban","Married",2,1,"Owner","House",8,1,"Bike",25,559,8,9.5,4,"Mobile",0,2,3.6,"Organic",222,NA,NA
28,"Male",903886,"PhD",3,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",4,1,"Public",13,551,4,16.2,10,"Mobile",0,8,4.1,"Direct",224,NA,NA
25,"Male",160710,"Master",5,"Employed","R05","Suburban","Cohabiting",2,1,"Owner","Townhouse",7,1,"Car",27,1100,3,5,1,"Mobile",0,1,1,"Organic",6,NA,517.3
40,"Female",893989,"Bachelor",1,"Student","R01","Urban","Cohabiting",2,1,"Owner","Apartment",15,1,"Car",37,2387,5,6.5,1,"Mobile",0,3,1.9,"Organic",487,NA,NA
51,"Male",248821,"Master",2,"SelfEmployed","R16","Rural","Cohabiting",2,1,"Owner","House",9,0,"Car",49,774,5,10.3,3,"Desktop",1,3,2.8,"Organic",449,NA,NA
54,"Female",200027,"HighSchool",3,"Unemployed","R19","Rural","Married",2,1,"Owner","House",12,1,"Remote",0,0,2,7.3,3,"Desktop",0,3,3.4,"Paid",326,NA,NA
39,"Male",425272,"HighSchool",2,"Employed","R03","Urban","Cohabiting",0,0,"Renter","Apartment",12,1,"Remote",0,648,5,6,6,"Desktop",0,3,4.3,"Organic",291,NA,NA
41,"Female",175225,"Bachelor",1,"Student","R03","Urban","Cohabiting",0,0,"Owner","Apartment",10,0,"Bike",41,895,4,7.1,3,"Desktop",0,4,3.6,"Paid",176,NA,NA
40,"Male",293926,"HighSchool",3,"Employed","R04","Urban","Married",1,1,"Owner","House",11,1,"Public",15,437,3,NA,4,"Mobile",0,3,2,"Organic",0,NA,NA
35,"Male",717234,"Master",4,"Employed","R03","Urban","Single",2,1,"Renter","Townhouse",12,0,"Public",18,1278,10,7,4,"Mobile",0,6,3.9,"Paid",297,NA,NA
NA,"Male",471080,NA,4,"SelfEmployed","R09","Suburban","Cohabiting",2,1,"Renter","House",0,0,"Car",22,1165,2,6,0,"Desktop",0,1,3.1,NA,77,NA,NA
41,"Female",912369,"HighSchool",1,"SelfEmployed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",11,1,"Car",27,2229,7,NA,2,"Mobile",1,2,5.2,"Organic",274,NA,NA
NA,"Male",523780,NA,5,"Employed","R07","Suburban","Single",0,0,"Owner","Apartment",12,1,"Car",43,0,5,5.7,2,"Mobile",0,2,2.5,NA,230,NA,NA
44,"Female",175584,"HighSchool",1,"Employed","R01","Urban","Cohabiting",1,1,"Owner","Apartment",11,0,"Public",8,1103,5,5.5,3,"Desktop",0,3,2.3,"Organic",330,NA,NA
NA,"Female",239127,NA,2,"Student","R15","Rural","Cohabiting",2,1,"Renter","House",9,1,"Car",41,638,NA,5.5,4,"Mobile",0,5,2.8,NA,62,NA,NA
24,"Male",491337,"Bachelor",4,"SelfEmployed","R01","Urban","Single",1,1,"Renter","House",6,0,"Bike",35,1067,NA,8.7,3,"Desktop",1,7,3.5,NA,123,NA,NA
46,"Female",355769,"Bachelor",2,"Employed","R04","Urban","Married",2,1,"Renter","House",7,0,"Public",22,2073,4,3.4,0,"Mobile",0,3,1.5,"Organic",133,NA,NA
36,"Male",741073,"Bachelor",3,"Employed","R08","Suburban","Cohabiting",2,1,"Owner","House",12,1,"Public",45,1360,6,14.4,2,"Desktop",0,1,4.4,"Organic",0,"Bird",876.3
NA,"Female",488941,NA,2,"Employed","R01","Urban","Married",3,1,"Owner","Apartment",18,1,"Car",13,1229,3,6.3,2,"Mobile",0,1,0.7,NA,254,NA,NA
43,"Female",244449,"HighSchool",3,"Employed","R11","Suburban","Cohabiting",1,1,"Owner","House",11,1,"Car",56,543,7,NA,4,"Mobile",1,9,4.1,"Organic",330,NA,1023.1
44,"Female",332754,"Master",4,"Employed","R02","Urban","Cohabiting",2,1,"Renter","Apartment",7,0,"Public",37,522,11,8.5,4,"Desktop",0,7,5,"Referral",736,NA,NA
41,"Female",788066,"HighSchool",1,"Employed","R03","Urban","Cohabiting",3,1,"Owner","Townhouse",10,1,"Public",1,1855,5,19.9,1,"Desktop",0,4,4.5,"Direct",356,NA,NA
31,"Male",267540,NA,4,"Student","R01","Urban",NA,0,0,"Renter","Apartment",13,0,"Public",21,511,2,11.9,10,"Mobile",0,2,2.4,NA,321,NA,NA
32,"Male",197171,"Master",2,"Employed","R11","Suburban","Married",3,1,"Owner","House",9,1,"Car",49,496,3,3.3,0,"Desktop",0,3,1.1,"Organic",0,NA,765.9
44,"Female",614057,"Master",2,"Employed","R05","Suburban","Married",2,1,"Owner","House",7,1,"Walk",29,1206,14,28.6,9,"Desktop",1,12,6.5,"Referral",803,NA,NA
44,"Female",497579,"Master",5,"Employed","R04","Urban","Cohabiting",3,1,"Owner","House",13,1,"Car",14,0,4,8.3,1,"Mobile",0,1,2.7,"Organic",359,NA,NA
NA,"Female",290338,NA,1,"Employed","R01","Urban","Cohabiting",2,1,"Owner","Apartment",7,1,"Car",25,631,9,10.1,3,"Mobile",0,4,4.2,NA,259,NA,NA
NA,"Male",438713,NA,1,"Employed","R02","Urban","Cohabiting",1,1,"Renter","Apartment",4,0,"Bike",35,709,3,8,4,"Desktop",0,3,2.9,NA,125,NA,NA
51,"Male",489675,"HighSchool",4,"Employed","R06","Suburban","Cohabiting",2,1,"Owner","House",13,1,"Car",21,1429,1,6.8,3,"Mobile",0,1,1.9,"Organic",0,NA,NA
NA,"Male",295186,NA,4,"Employed","R01","Urban","Single",1,1,"Renter","Townhouse",8,1,"Car",26,678,2,5.1,2,"Desktop",0,3,2.5,NA,0,NA,NA
32,"Female",549969,"HighSchool",4,"Retired","R02","Urban","Single",2,1,"Owner","Apartment",9,1,"Car",24,904,6,5.4,4,"Mobile",1,2,0.3,"Organic",275,NA,NA
58,"Male",307296,"HighSchool",4,"Student","R12","Suburban","Married",1,1,"Owner","Other",13,1,"Car",35,204,5,9.1,4,"Mobile",0,3,2.4,"Paid",320,NA,NA
NA,"Male",372602,NA,4,"Employed","R02","Urban","Cohabiting",2,1,"Owner","House",9,1,"Car",38,0,3,7.6,3,"Desktop",0,5,3,NA,0,NA,NA
43,"Female",677097,"Master",1,"Employed","R01","Urban","Married",3,1,"Owner","Apartment",16,1,"Car",23,2310,10,10.1,4,"Mobile",0,6,5.7,"Paid",247,NA,NA
38,"Male",384599,"Master",3,"Employed","R13","Rural","Cohabiting",3,1,"Renter","House",11,0,"Car",45,1756,9,11.1,6,"Desktop",0,1,3.2,"Paid",139,NA,NA
28,"Female",179614,"Bachelor",4,"SelfEmployed","R06","Suburban","Single",2,1,"Owner","Apartment",10,1,"Car",36,0,3,9.6,3,"Mobile",1,2,3,"Direct",0,NA,NA
NA,"Female",389099,NA,4,"Employed","R01","Urban","Cohabiting",2,1,"Renter","Apartment",6,1,"Public",30,281,8,10,1,"Desktop",0,4,1,NA,400,NA,NA
36,"Female",176668,"HighSchool",3,"Retired","R02","Urban","Married",3,1,"Owner","Apartment",9,1,"Remote",0,0,5,3.8,3,"Mobile",0,8,1.7,"Organic",963,NA,873.1
18,"Female",336800,"HighSchool",1,"Student","R02","Urban","Single",2,1,"Renter","Other",0,1,"Car",36,135,5,6,2,"Mobile",1,3,1.8,"Referral",0,NA,NA
29,"Female",316996,NA,3,"Employed","R02","Urban",NA,2,1,"Renter","Townhouse",4,0,"Public",29,494,6,11.1,1,"Mobile",1,3,2.5,NA,0,NA,NA
42,"Male",2579197,"Master",2,"SelfEmployed","R01","Urban","Married",3,1,"Owner","House",12,1,"Public",23,1294,7,9.8,3,"Mobile",0,6,5,"Organic",126,NA,NA
33,"Male",589580,"Bachelor",3,"Retired","R01","Urban","Cohabiting",2,1,"Renter","Townhouse",9,0,"Public",16,976,8,10,3,"Desktop",0,2,2.8,"Paid",442,NA,780.3
33,"Female",573843,"Bachelor",5,"Employed","R02","Urban","Single",2,1,"Renter","Apartment",6,1,"Public",23,0,10,16.2,7,"Mobile",0,5,3.3,"Organic",93,NA,NA
42,"Female",502380,"Bachelor",1,"Employed","R01","Urban","Single",1,1,"Other","House",11,1,"Car",21,850,1,6.6,3,"Mobile",0,3,2.2,"Organic",102,NA,NA
31,"Female",336363,"Bachelor",2,"Employed","R01","Urban","Single",0,0,"Owner","House",13,1,"Car",28,917,2,5.7,1,"Mobile",1,5,2.8,"Organic",110,NA,NA
NA,"Female",103214,NA,4,"Employed","R02","Urban","Married",2,1,"Owner","Apartment",11,0,"Public",24,827,9,6.9,3,"Desktop",0,9,4.3,NA,293,NA,NA
26,"Male",1219552,"Bachelor",1,"Employed","R04","Urban","Cohabiting",1,1,"Owner","House",8,1,"Bike",23,2114,5,8.1,9,"Desktop",0,1,3.1,"Paid",448,NA,NA
27,"Female",338766,"HighSchool",3,"Employed","R01","Urban","Single",0,0,"Renter","Townhouse",5,1,"Car",13,578,8,7,6,"Mobile",0,6,2.3,"Organic",125,NA,NA
24,"Male",280094,"HighSchool",3,"Employed","R01","Urban","Married",1,1,"Renter","Apartment",0,0,"Walk",22,0,0,3.5,2,"Mobile",0,3,1,"Organic",0,NA,NA
36,"Male",318227,"PhD",3,"Employed","R05","Suburban","Married",3,1,"Owner","Apartment",8,1,"Remote",0,0,4,11.9,7,"Tablet",1,3,3.9,"Direct",0,NA,856.9
